               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 134,            0.042656,            0.011608,            0.010112,             0.70576,             0.84912,             0.78856,             0.35242,            0.052039,            0.012186,            0.011462,           0.0034165,           0.0034165,           0.0034165
                 135,            0.043554,            0.012025,            0.011157,              0.8583,             0.83993,             0.85996,             0.46388,            0.041437,            0.012436,            0.011145,            0.003367,            0.003367,            0.003367
                 136,            0.035575,            0.011699,           0.0094959,             0.83574,              0.8733,             0.86704,             0.44553,            0.041671,             0.01245,            0.010549,           0.0033175,           0.0033175,           0.0033175
                 137,            0.039736,            0.011087,            0.010278,             0.83107,             0.79595,             0.82404,             0.39055,            0.042226,            0.012302,            0.010452,            0.003268,            0.003268,            0.003268
                 138,            0.041192,            0.011586,            0.010196,             0.79096,             0.86903,             0.84309,             0.40377,            0.045363,            0.012281,            0.010536,           0.0032185,           0.0032185,           0.0032185
                 139,            0.039378,            0.011584,           0.0095555,             0.82868,             0.91821,                0.89,             0.43938,            0.041766,            0.012282,            0.010665,            0.003169,            0.003169,            0.003169
                 140,            0.035568,            0.011861,           0.0094423,              0.7604,             0.89563,             0.86758,             0.46487,            0.040068,            0.012332,           0.0096825,           0.0031195,           0.0031195,           0.0031195
                 141,            0.036312,            0.011351,           0.0099118,              0.8094,             0.79216,             0.84395,             0.42089,            0.041471,            0.012556,             0.01095,             0.00307,             0.00307,             0.00307
                 142,            0.038722,            0.010694,           0.0083307,             0.68966,             0.78676,             0.76093,             0.38502,            0.041901,            0.012607,            0.011886,           0.0030205,           0.0030205,           0.0030205
                 143,             0.03489,            0.011063,           0.0080878,             0.85977,             0.73588,             0.80479,             0.44034,            0.040221,            0.012226,            0.012093,            0.002971,            0.002971,            0.002971
                 144,            0.032042,            0.010367,           0.0097717,             0.91333,             0.70819,             0.79864,             0.45439,            0.039025,            0.011969,            0.010852,           0.0029215,           0.0029215,           0.0029215
                 145,            0.034872,           0.0097367,           0.0082061,             0.85537,             0.89332,             0.91449,              0.4884,             0.03932,            0.011947,           0.0095811,            0.002872,            0.002872,            0.002872
                 146,            0.036044,            0.010505,           0.0077371,             0.89412,             0.83332,             0.88965,              0.4802,            0.039084,            0.011917,           0.0099714,           0.0028225,           0.0028225,           0.0028225
                 147,            0.037149,            0.010838,           0.0076858,             0.88194,             0.87138,             0.88406,             0.47432,            0.038403,            0.011875,           0.0098303,            0.002773,            0.002773,            0.002773
                 148,            0.032789,            0.010939,           0.0071715,             0.86594,              0.8686,             0.88882,             0.48134,            0.038726,            0.011909,           0.0096552,           0.0027235,           0.0027235,           0.0027235
