               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,            0.055006,             0.01654,            0.041133,             0.33712,              0.4753,             0.40181,             0.11423,            0.052679,            0.017031,            0.038636,           0.0035776,           0.0035776,            0.055078
                  54,            0.055319,             0.01669,            0.040513,             0.42236,             0.45498,             0.41587,             0.17433,            0.046817,             0.01747,            0.038478,           0.0036195,           0.0036195,             0.05422
                  55,            0.049771,            0.017878,            0.040173,             0.31163,             0.45013,             0.36864,             0.12312,            0.058365,            0.016334,            0.037802,           0.0036606,           0.0036606,            0.053361
                  56,            0.060101,            0.018398,            0.038972,             0.23978,             0.49365,             0.27791,             0.07252,            0.057127,            0.016508,            0.037138,           0.0037007,           0.0037007,            0.052501
                  57,            0.060781,            0.016862,            0.039118,             0.38939,             0.41611,             0.32046,             0.15703,            0.059683,            0.016774,            0.036973,             0.00374,             0.00374,             0.05164
                  58,            0.059444,            0.017793,            0.038636,              0.4744,              0.3992,             0.43177,             0.16383,            0.047406,            0.017133,            0.036487,           0.0037784,           0.0037784,            0.050778
                  59,             0.05506,            0.017125,            0.039855,              0.5296,             0.42059,             0.49403,             0.18344,            0.046907,            0.017328,            0.035986,           0.0038159,           0.0038159,            0.049916
                  60,            0.060059,            0.016586,            0.039113,             0.71441,             0.36843,              0.4638,             0.18705,             0.04795,            0.017551,            0.035537,           0.0038524,           0.0038524,            0.049052
                  61,            0.052936,            0.017204,            0.035721,             0.67353,             0.44922,             0.46611,             0.22856,            0.052876,            0.016965,            0.034279,           0.0038881,           0.0038881,            0.048188
                  62,            0.055421,            0.016878,            0.036935,             0.68103,             0.49205,             0.54592,             0.15376,            0.054353,            0.016318,            0.033875,           0.0039229,           0.0039229,            0.047323
                  63,             0.05288,            0.016033,            0.034755,             0.64328,             0.47519,             0.51884,             0.19164,            0.050085,            0.016729,             0.03289,           0.0039569,           0.0039569,            0.046457
                  64,            0.053306,            0.017149,            0.036175,             0.50339,             0.55076,             0.56979,             0.23348,            0.046174,            0.016374,            0.032734,           0.0039899,           0.0039899,             0.04559
                  65,            0.049768,            0.016964,            0.034566,             0.52091,             0.54003,             0.52744,             0.21374,            0.053807,            0.015585,            0.032624,            0.004022,            0.004022,            0.044722
                  66,            0.051447,            0.016082,            0.033615,             0.67685,              0.6105,             0.71522,             0.28182,            0.047347,            0.015839,            0.032056,           0.0040533,           0.0040533,            0.043853
                  67,            0.054786,            0.016784,            0.033692,             0.50736,             0.55518,             0.52494,             0.19088,              0.0481,            0.015761,            0.032075,           0.0040836,           0.0040836,            0.042984
                  68,            0.055627,            0.015526,             0.03241,             0.46858,              0.6799,             0.65114,             0.28201,            0.048674,            0.015554,            0.031857,           0.0041131,           0.0041131,            0.042113
                  69,             0.05144,            0.014705,             0.03138,             0.56214,             0.60896,              0.6165,             0.29672,            0.049588,            0.015356,            0.030797,           0.0041417,           0.0041417,            0.041242
                  70,            0.053641,            0.014692,            0.031048,             0.45814,             0.66074,             0.60406,             0.19514,            0.046901,            0.015876,            0.030814,           0.0041693,           0.0041693,            0.040369
                  71,            0.056557,            0.014951,            0.031325,             0.54841,             0.58296,             0.59524,             0.20498,             0.05127,            0.015064,            0.030699,           0.0041961,           0.0041961,            0.039496
                  72,            0.050241,            0.016868,            0.029303,             0.76581,             0.54342,             0.66706,             0.31607,            0.045474,             0.01477,            0.029805,            0.004222,            0.004222,            0.038622
                  73,            0.050606,            0.014944,            0.030903,             0.59925,             0.67358,             0.69543,             0.26747,            0.044771,             0.01517,            0.029666,            0.004247,            0.004247,            0.037747
